target_id,molecule_chembl_id,standard_type,standard_value,standard_units
CHEMBL2487,CHEMBL566354,Ki,3.8,nM
CHEMBL2487,CHEMBL578982,Ki,4.1,nM
CHEMBL2487,CHEMBL300172,Ki,1000.0,nM
CHEMBL2487,CHEMBL224392,Ki,1000.0,nM
CHEMBL2487,CHEMBL207649,Ki,172.0,nM
CHEMBL2487,CHEMBL93124,Ki,0.87,nM
CHEMBL2487,CHEMBL570378,Ki,1.7,nM
CHEMBL2487,CHEMBL93334,Ki,1.28,nM
CHEMBL2487,CHEMBL78012,Ki,1.29,nM
CHEMBL2487,CHEMBL579205,Ki,0.74,nM
CHEMBL2487,CHEMBL566723,Ki,2.22,nM
CHEMBL2487,CHEMBL1774461,Ki,2.87,nM
CHEMBL2487,CHEMBL565657,Ki,2.3,nM
CHEMBL2487,CHEMBL565623,Ki,7.7,nM
CHEMBL2487,CHEMBL567746,Ki,4.5,nM
CHEMBL2487,CHEMBL570610,Ki,2.0,nM
CHEMBL2487,CHEMBL81999,Ki,22.0,nM
CHEMBL2487,CHEMBL565281,Ki,22.0,nM
CHEMBL2487,CHEMBL567614,Ki,32.0,nM
CHEMBL2487,CHEMBL381642,Ki,2.4,nM
CHEMBL2487,CHEMBL373236,Ki,5.0,nM
CHEMBL2487,CHEMBL566709,Ki,2.9,nM
CHEMBL2487,CHEMBL566296,Ki,4.4,nM
CHEMBL2487,CHEMBL570606,Ki,6.0,nM
CHEMBL2487,CHEMBL576655,Ki,7.5,nM
CHEMBL2487,CHEMBL566917,Ki,8.2,nM
CHEMBL2487,CHEMBL566711,Ki,9.0,nM
CHEMBL2487,CHEMBL585301,Ki,18.5,nM
CHEMBL2487,CHEMBL565658,Ki,12.2,nM
CHEMBL2487,CHEMBL570608,Ki,63.0,nM
CHEMBL2487,CHEMBL1788117,Kd,2.4,nM
CHEMBL2487,CHEMBL610505,Ki,7.6,nM
CHEMBL2487,CHEMBL598288,Ki,4.1,nM
CHEMBL2487,CHEMBL598081,Ki,3.8,nM
CHEMBL2487,CHEMBL610504,Ki,0.9,nM
CHEMBL2487,CHEMBL598082,Ki,16.3,nM
CHEMBL2487,CHEMBL598083,Ki,19.7,nM
CHEMBL2487,CHEMBL268868,Ki,1000.0,nM
CHEMBL2487,CHEMBL8036,Ki,1000.0,nM
CHEMBL2487,CHEMBL429694,Ki,1000.0,nM
CHEMBL2487,CHEMBL224392,Ki,1000.0,nM
CHEMBL2487,CHEMBL93124,Ki,1000.0,nM
CHEMBL2487,CHEMBL78012,Ki,1000.0,nM
CHEMBL2487,CHEMBL607562,Kd,0.21,nM
CHEMBL2487,CHEMBL1788111,IC50,27.0,nM
CHEMBL2487,CHEMBL1788121,IC50,58.0,nM
CHEMBL2487,CHEMBL1744459,IC50,58.0,nM
CHEMBL2487,CHEMBL1744460,IC50,19.0,nM
CHEMBL2487,CHEMBL1082545,IC50,81.0,nM
CHEMBL2487,CHEMBL1082546,IC50,74.0,nM
CHEMBL2487,CHEMBL1088617,IC50,41.0,nM
CHEMBL2487,CHEMBL1077196,IC50,267.0,nM
CHEMBL2487,CHEMBL1087548,IC50,85.0,nM
CHEMBL2487,CHEMBL1077208,IC50,35.0,nM
CHEMBL2487,CHEMBL1744461,IC50,182.0,nM
CHEMBL2487,CHEMBL1744462,IC50,204.0,nM
CHEMBL2487,CHEMBL1082889,IC50,185.0,nM
CHEMBL2487,CHEMBL1744463,IC50,85.0,nM
CHEMBL2487,CHEMBL1083207,IC50,137.0,nM
CHEMBL2487,CHEMBL1744464,IC50,75.0,nM
CHEMBL2487,CHEMBL1084943,IC50,45.0,nM
CHEMBL2487,CHEMBL1084944,IC50,66.0,nM
CHEMBL2487,CHEMBL1084945,IC50,60.0,nM
CHEMBL2487,CHEMBL1084946,IC50,33.0,nM
CHEMBL2487,CHEMBL1643335,Ki,6.0,nM
CHEMBL2487,CHEMBL1643337,Ki,20.4,nM
CHEMBL2487,CHEMBL1643338,Ki,13.7,nM
CHEMBL2487,CHEMBL1643339,Ki,325.8,nM
CHEMBL2487,CHEMBL78012,Ki,45.6,nM
CHEMBL2487,CHEMBL93124,Ki,6.0,nM
CHEMBL2487,CHEMBL1671878,Ki,3.5,nM
CHEMBL2487,CHEMBL93124,Ki,13.0,nM
CHEMBL2487,CHEMBL1671878,Ki,5.8,nM
CHEMBL2487,CHEMBL284575,Ki,26.2,nM
CHEMBL2487,CHEMBL1774642,Ki,5.5,nM
CHEMBL2487,CHEMBL1774643,Ki,5.9,nM
CHEMBL2487,CHEMBL93124,Ki,5.8,nM
CHEMBL2487,CHEMBL1774642,Ki,0.2,nM
CHEMBL2487,CHEMBL1774643,Ki,0.3,nM
CHEMBL2487,CHEMBL93124,Ki,1.6,nM
CHEMBL2487,CHEMBL1926768,Kd,23.96,/uM
CHEMBL2487,CHEMBL1926769,Kd,10.67,/uM
CHEMBL2487,CHEMBL1926770,Kd,5.99,/uM
CHEMBL2487,CHEMBL1926771,Kd,4.48,/uM
CHEMBL2487,CHEMBL1926773,Kd,3.63,/uM
CHEMBL2487,CHEMBL1926774,Kd,3.52,/uM
CHEMBL2487,CHEMBL1926775,Kd,5.19,/uM
CHEMBL2487,CHEMBL224392,Kd,2.56,/uM
CHEMBL2487,CHEMBL1774461,Ki,2.87,nM
CHEMBL2487,CHEMBL2017621,Ki,3.2,nM
CHEMBL2487,CHEMBL2017621,Ki,2.1,nM
CHEMBL2487,CHEMBL207456,Ki,12.0,nM
CHEMBL2487,CHEMBL207456,Ki,7.7,nM
CHEMBL2487,CHEMBL2042247,Ki,468.0,nM
CHEMBL2487,CHEMBL2042246,Ki,71.2,nM
CHEMBL2487,CHEMBL207456,Ki,0.87,nM
CHEMBL2487,CHEMBL381642,Ki,3.18,nM
CHEMBL2487,CHEMBL2042248,Ki,1000.0,nM
CHEMBL2487,CHEMBL78012,Ki,1.29,nM
CHEMBL2487,CHEMBL566752,Ki,2.22,nM
CHEMBL2487,CHEMBL1774461,Ki,2.87,nM
CHEMBL2487,CHEMBL2042122,Ki,0.74,nM
CHEMBL2487,CHEMBL2042123,Ki,2.3,nM
CHEMBL2487,CHEMBL2042124,Ki,3.24,nM
CHEMBL2487,CHEMBL2042125,Ki,7.71,nM
CHEMBL2487,CHEMBL2042245,Ki,3.86,nM
CHEMBL2487,CHEMBL93124,IC50,19.0,nM
CHEMBL2487,CHEMBL570378,IC50,22.0,nM
CHEMBL2487,CHEMBL2048299,IC50,158.0,nM
CHEMBL2487,CHEMBL2048300,IC50,35.0,nM
CHEMBL2487,CHEMBL2048301,IC50,395.0,nM
CHEMBL2487,CHEMBL2048302,IC50,33.0,nM
CHEMBL2487,CHEMBL2048303,IC50,66.0,nM
CHEMBL2487,CHEMBL579205,IC50,24.0,nM
CHEMBL2487,CHEMBL2048304,IC50,44.0,nM
CHEMBL2487,CHEMBL2048305,IC50,14.0,nM
CHEMBL2487,CHEMBL2048306,IC50,124.0,nM
CHEMBL2487,CHEMBL2048307,IC50,98.0,nM
CHEMBL2487,CHEMBL2048308,IC50,24.0,nM
CHEMBL2487,CHEMBL2048309,IC50,19.0,nM
CHEMBL2487,CHEMBL2048310,IC50,30.0,nM
CHEMBL2487,CHEMBL2048311,IC50,32.0,nM
CHEMBL2487,CHEMBL2048312,IC50,44.0,nM
CHEMBL2487,CHEMBL2048313,IC50,35.0,nM
CHEMBL2487,CHEMBL2048314,IC50,32.0,nM
CHEMBL2487,CHEMBL2059203,IC50,3200.0,nM
CHEMBL2487,CHEMBL2059204,IC50,2100.0,nM
CHEMBL2487,CHEMBL2059205,IC50,3700.0,nM
CHEMBL2487,CHEMBL2059206,IC50,3400.0,nM
CHEMBL2487,CHEMBL2059212,IC50,800.0,nM
CHEMBL2487,CHEMBL2059218,IC50,1100.0,nM
CHEMBL2487,CHEMBL2059388,IC50,1600.0,nM
CHEMBL2487,CHEMBL2059391,IC50,1600.0,nM
CHEMBL2487,CHEMBL2059393,IC50,3300.0,nM
CHEMBL2487,CHEMBL2063873,IC50,13000.0,nM
CHEMBL2487,CHEMBL2063873,IC50,62000.0,nM
CHEMBL2487,CHEMBL2063874,IC50,30000.0,nM
CHEMBL2487,CHEMBL2063874,IC50,23000.0,nM
CHEMBL2487,CHEMBL207456,Ki,0.8,nM
CHEMBL2487,CHEMBL2042122,Ki,0.7,nM
CHEMBL2487,CHEMBL1774461,Ki,2.9,nM
CHEMBL2487,CHEMBL566752,Ki,2.2,nM
CHEMBL2487,CHEMBL2069430,Ki,5057.0,nM
CHEMBL2487,CHEMBL2069431,Ki,4672.0,nM
CHEMBL2487,CHEMBL2069432,Ki,116.0,nM
CHEMBL2487,CHEMBL2069433,Ki,31.0,nM
CHEMBL2487,CHEMBL465398,IC50,100000.0,nM
CHEMBL2487,CHEMBL145,IC50,32800.0,nM
CHEMBL2487,CHEMBL27246,IC50,100000.0,nM
CHEMBL2487,CHEMBL284616,IC50,92900.0,nM
CHEMBL2487,CHEMBL416955,IC50,100000.0,nM
CHEMBL2487,CHEMBL249447,IC50,16400.0,nM
CHEMBL2487,CHEMBL249448,IC50,4700.0,nM
CHEMBL2487,CHEMBL177126,IC50,100.0,nM
CHEMBL2487,CHEMBL2146607,IC50,2200.0,nM
CHEMBL2487,CHEMBL499997,IC50,300.0,nM
CHEMBL2487,CHEMBL2146608,IC50,3000.0,nM
CHEMBL2487,CHEMBL566752,Ki,2.22,nM
CHEMBL2487,CHEMBL1774461,Ki,2.87,nM
CHEMBL2487,CHEMBL381642,Ki,1.2,nM
CHEMBL2487,CHEMBL2179241,IC50,2300.0,nM
CHEMBL2487,CHEMBL2179242,IC50,900.0,nM
CHEMBL2487,CHEMBL2179243,IC50,700.0,nM
CHEMBL2487,CHEMBL1458517,IC50,1200.0,nM
CHEMBL2487,CHEMBL2203395,Kd,9.6,nM
CHEMBL2487,CHEMBL2203394,Kd,6.4,nM
CHEMBL2487,CHEMBL2203393,Kd,4.5,nM
CHEMBL2487,CHEMBL2203392,IC50,1000.0,nM
CHEMBL2487,CHEMBL2203391,IC50,1000.0,nM
CHEMBL2487,CHEMBL2203390,IC50,48.7,nM
CHEMBL2487,CHEMBL2203389,IC50,45.3,nM
CHEMBL2487,CHEMBL2203388,IC50,35.8,nM
CHEMBL2487,CHEMBL2203387,IC50,30.2,nM
CHEMBL2487,CHEMBL2203386,IC50,47.0,nM
CHEMBL2487,CHEMBL2203385,IC50,10.5,nM
CHEMBL2487,CHEMBL2203384,IC50,25.7,nM
CHEMBL2487,CHEMBL2203383,IC50,8.0,nM
CHEMBL2487,CHEMBL2203382,IC50,13.8,nM
CHEMBL2487,CHEMBL2203381,IC50,41.8,nM
CHEMBL2487,CHEMBL2203380,IC50,102.0,nM
CHEMBL2487,CHEMBL2203379,IC50,4.0,nM
CHEMBL2487,CHEMBL2203378,IC50,23.1,nM
CHEMBL2487,CHEMBL2203288,IC50,32.5,nM
CHEMBL2487,CHEMBL78012,Ki,5.3,nM
CHEMBL2487,CHEMBL2296463,Ki,34.72,nM
CHEMBL2487,CHEMBL2296462,Ki,102.74,nM
CHEMBL2487,CHEMBL2296464,Ki,106.46,nM
CHEMBL2487,CHEMBL2296466,Ki,10.82,nM
CHEMBL2487,CHEMBL2296465,Ki,514.65,nM
CHEMBL2487,CHEMBL2296467,Ki,4.38,nM
CHEMBL2487,CHEMBL78012,Ki,8.0,nM
CHEMBL2487,CHEMBL2326887,Ki,10000.0,nM
CHEMBL2487,CHEMBL2326888,Ki,39.2,nM
CHEMBL2487,CHEMBL2326889,Ki,28.9,nM
CHEMBL2487,CHEMBL2326890,Ki,83.5,nM
CHEMBL2487,CHEMBL2326891,Ki,13.8,nM
CHEMBL2487,CHEMBL2326892,Ki,121.0,nM
CHEMBL2487,CHEMBL2326893,Ki,353.0,nM
CHEMBL2487,CHEMBL2326894,Kd,48.4,nM
CHEMBL2487,CHEMBL2337291,IC50,1000.0,nM
CHEMBL2487,CHEMBL2337290,IC50,2700.0,nM
CHEMBL2487,CHEMBL2337293,IC50,3700.0,nM
CHEMBL2487,CHEMBL2381403,IC50,6500.0,nM
CHEMBL2487,CHEMBL2381384,IC50,4000.0,nM
CHEMBL2487,CHEMBL2381385,IC50,5000.0,nM
CHEMBL2487,CHEMBL2381402,IC50,14000.0,nM
CHEMBL2487,CHEMBL2381403,IC50,21000.0,nM
CHEMBL2487,CHEMBL2381402,IC50,29000.0,nM
CHEMBL2487,CHEMBL2381384,IC50,1000.0,nM
CHEMBL2487,CHEMBL2381385,IC50,29000.0,nM
CHEMBL2487,CHEMBL2381386,IC50,36000.0,nM
CHEMBL2487,CHEMBL2381401,IC50,36000.0,nM
CHEMBL2487,CHEMBL247932,IC50,1000.0,nM
CHEMBL2487,CHEMBL2385163,Kd,900.0,nM
CHEMBL2487,CHEMBL2385164,Kd,420.0,nM
CHEMBL2487,CHEMBL2385165,Kd,820.0,nM
CHEMBL2487,CHEMBL207456,Ki,20.0,nM
CHEMBL2487,CHEMBL224392,Ki,890.0,nM
CHEMBL2487,CHEMBL723,IC50,30000.0,nM
CHEMBL2487,CHEMBL2386874,IC50,100000.0,nM
CHEMBL2487,CHEMBL2386881,IC50,100000.0,nM
CHEMBL2487,CHEMBL497,IC50,100000.0,nM
CHEMBL2487,CHEMBL297453,IC50,100000.0,nM
CHEMBL2487,CHEMBL468154,IC50,100000.0,nM
CHEMBL2487,CHEMBL149082,IC50,100000.0,nM
CHEMBL2487,CHEMBL1774461,Ki,2.87,nM
CHEMBL2487,CHEMBL78012,Ki,10.5,nM
CHEMBL2487,CHEMBL2397726,Ki,1097.8,nM
CHEMBL2487,CHEMBL2397725,Ki,1030.1,nM
CHEMBL2487,CHEMBL2397724,Ki,79.7,nM
CHEMBL2487,CHEMBL2397723,Ki,116.8,nM
CHEMBL2487,CHEMBL2397722,Ki,31.5,nM
CHEMBL2487,CHEMBL2397721,Ki,28.4,nM
CHEMBL2487,CHEMBL566752,Ki,2.22,nM
CHEMBL2487,CHEMBL78012,Ki,15.0,nM
CHEMBL2487,CHEMBL165,IC50,15110.0,nM
CHEMBL2487,CHEMBL140,IC50,12350.0,nM
CHEMBL2487,CHEMBL497,IC50,,
CHEMBL2487,CHEMBL2402063,IC50,18350.0,nM
CHEMBL2487,CHEMBL2402075,IC50,10320.0,nM
CHEMBL2487,CHEMBL2402074,IC50,13070.0,nM
CHEMBL2487,CHEMBL2402073,IC50,,
CHEMBL2487,CHEMBL2402072,IC50,,
CHEMBL2487,CHEMBL2402071,IC50,,
CHEMBL2487,CHEMBL2402070,IC50,,
CHEMBL2487,CHEMBL2402069,IC50,,
CHEMBL2487,CHEMBL2402068,IC50,,
CHEMBL2487,CHEMBL2402067,IC50,7560.0,nM
CHEMBL2487,CHEMBL2402066,IC50,,
CHEMBL2487,CHEMBL2402065,IC50,,
CHEMBL2487,CHEMBL2402064,IC50,,
CHEMBL2487,CHEMBL2402161,IC50,14160.0,nM
CHEMBL2487,CHEMBL2402160,IC50,6510.0,nM
CHEMBL2487,CHEMBL2402159,IC50,7060.0,nM
CHEMBL2487,CHEMBL2402158,IC50,7870.0,nM
CHEMBL2487,CHEMBL2402157,IC50,10220.0,nM
CHEMBL2487,CHEMBL2402163,IC50,10660.0,nM
CHEMBL2487,CHEMBL2402162,IC50,12200.0,nM
CHEMBL2487,CHEMBL2407622,Ki,0.895,nM
CHEMBL2487,CHEMBL2407621,Ki,15.7,nM
CHEMBL2487,CHEMBL2407620,Ki,242.0,nM
CHEMBL2487,CHEMBL2407618,Ki,242.0,nM
CHEMBL2487,CHEMBL78012,Ki,7.21,nM
CHEMBL2487,CHEMBL1908919,Ki,12.8,nM
CHEMBL2487,CHEMBL2407616,Ki,0.895,nM
CHEMBL2487,CHEMBL2407615,Ki,15.7,nM
CHEMBL2487,CHEMBL2407624,Ki,242.0,nM
CHEMBL2487,CHEMBL2407623,Ki,111.0,nM
CHEMBL2487,CHEMBL2407625,Ki,758.0,nM
CHEMBL2487,CHEMBL2407626,Ki,1180.0,nM
CHEMBL2487,CHEMBL2407619,Ki,111.0,nM
CHEMBL2487,CHEMBL2407617,Ki,242.0,nM
CHEMBL2487,CHEMBL129795,IC50,19700.0,nM
CHEMBL2487,CHEMBL165,IC50,15900.0,nM
CHEMBL2487,CHEMBL2408097,IC50,18500.0,nM
CHEMBL2487,CHEMBL2408096,IC50,23800.0,nM
CHEMBL2487,CHEMBL2408095,IC50,12500.0,nM
CHEMBL2487,CHEMBL260867,IC50,9700.0,nM
CHEMBL2487,CHEMBL258752,IC50,10200.0,nM
CHEMBL2487,CHEMBL2408094,IC50,19100.0,nM
CHEMBL2487,CHEMBL229907,IC50,8400.0,nM
CHEMBL2487,CHEMBL2408093,IC50,7800.0,nM
CHEMBL2487,CHEMBL2408092,IC50,10500.0,nM
CHEMBL2487,CHEMBL2408091,IC50,10900.0,nM
CHEMBL2487,CHEMBL2407101,IC50,5800.0,nM
CHEMBL2487,CHEMBL2408265,IC50,13300.0,nM
CHEMBL2487,CHEMBL2408264,IC50,10100.0,nM
CHEMBL2487,CHEMBL2408263,IC50,7300.0,nM
CHEMBL2487,CHEMBL2408262,IC50,8300.0,nM
CHEMBL2487,CHEMBL2408261,IC50,20100.0,nM
CHEMBL2487,CHEMBL2408106,IC50,18900.0,nM
CHEMBL2487,CHEMBL2408105,IC50,19100.0,nM
CHEMBL2487,CHEMBL2408104,IC50,15900.0,nM
CHEMBL2487,CHEMBL2408103,IC50,19900.0,nM
CHEMBL2487,CHEMBL2408102,IC50,17800.0,nM
CHEMBL2487,CHEMBL2408101,IC50,3200.0,nM
CHEMBL2487,CHEMBL2408100,IC50,5900.0,nM
CHEMBL2487,CHEMBL2408099,IC50,2200.0,nM
CHEMBL2487,CHEMBL2408098,IC50,14600.0,nM
CHEMBL2487,CHEMBL573,IC50,13100.0,nM
CHEMBL2487,CHEMBL858,IC50,28400.0,nM
CHEMBL2487,CHEMBL2425961,IC50,50000.0,nM
CHEMBL2487,CHEMBL2425960,IC50,50000.0,nM
CHEMBL2487,CHEMBL2425959,IC50,50000.0,nM
CHEMBL2487,CHEMBL2425958,IC50,50000.0,nM
CHEMBL2487,CHEMBL2425957,IC50,50000.0,nM
CHEMBL2487,CHEMBL2425956,IC50,50000.0,nM
CHEMBL2487,CHEMBL2425955,IC50,50000.0,nM
CHEMBL2487,CHEMBL2425954,IC50,50000.0,nM
CHEMBL2487,CHEMBL2425953,IC50,50000.0,nM
CHEMBL2487,CHEMBL573,IC50,43700.0,nM
CHEMBL2487,CHEMBL858,IC50,7700.0,nM
CHEMBL2487,CHEMBL2425961,IC50,6800.0,nM
CHEMBL2487,CHEMBL2425960,IC50,5500.0,nM
CHEMBL2487,CHEMBL2425959,IC50,7400.0,nM
CHEMBL2487,CHEMBL2425958,IC50,9500.0,nM
CHEMBL2487,CHEMBL2425957,IC50,18100.0,nM
CHEMBL2487,CHEMBL2425956,IC50,50000.0,nM
CHEMBL2487,CHEMBL2425955,IC50,18400.0,nM
CHEMBL2487,CHEMBL2425954,IC50,50000.0,nM
CHEMBL2487,CHEMBL2425953,IC50,50000.0,nM
CHEMBL2487,CHEMBL207456,Ki,4.3,nM
CHEMBL2487,CHEMBL140,IC50,20300.0,nM
CHEMBL2487,CHEMBL2436692,IC50,11500.0,nM
CHEMBL2487,CHEMBL2436691,IC50,12600.0,nM
CHEMBL2487,CHEMBL2436690,IC50,4800.0,nM
CHEMBL2487,CHEMBL2436710,IC50,14100.0,nM
CHEMBL2487,CHEMBL2436709,IC50,,
CHEMBL2487,CHEMBL2436708,IC50,,
CHEMBL2487,CHEMBL2436707,IC50,,
CHEMBL2487,CHEMBL2436706,IC50,,
CHEMBL2487,CHEMBL2436705,IC50,,
CHEMBL2487,CHEMBL2436704,IC50,9600.0,nM
CHEMBL2487,CHEMBL2436703,IC50,6500.0,nM
CHEMBL2487,CHEMBL2436702,IC50,13500.0,nM
CHEMBL2487,CHEMBL2436701,IC50,13200.0,nM
CHEMBL2487,CHEMBL2436700,IC50,17300.0,nM
CHEMBL2487,CHEMBL2436699,IC50,14900.0,nM
CHEMBL2487,CHEMBL2436698,IC50,9800.0,nM
CHEMBL2487,CHEMBL2436697,IC50,14200.0,nM
CHEMBL2487,CHEMBL2436696,IC50,12800.0,nM
CHEMBL2487,CHEMBL2436695,IC50,16400.0,nM
CHEMBL2487,CHEMBL2436694,IC50,13700.0,nM
CHEMBL2487,CHEMBL2436693,IC50,16800.0,nM
CHEMBL2487,CHEMBL276915,IC50,,
CHEMBL2487,CHEMBL3087683,IC50,6880.0,nM
CHEMBL2487,CHEMBL3087682,IC50,,
CHEMBL2487,CHEMBL3087681,IC50,,
CHEMBL2487,CHEMBL3087680,IC50,4430.0,nM
CHEMBL2487,CHEMBL3087679,IC50,4770.0,nM
CHEMBL2487,CHEMBL3087677,IC50,6110.0,nM
CHEMBL2487,CHEMBL3087676,IC50,3150.0,nM
CHEMBL2487,CHEMBL3087675,IC50,8180.0,nM
CHEMBL2487,CHEMBL3087674,IC50,4830.0,nM
CHEMBL2487,CHEMBL231160,IC50,5930.0,nM
CHEMBL2487,CHEMBL3099500,IC50,51000.0,nM
CHEMBL2487,CHEMBL541265,IC50,5000.0,nM
CHEMBL2487,CHEMBL541265,IC50,1540.0,nM
CHEMBL2487,CHEMBL71696,Ki,13.65,nM
CHEMBL2487,CHEMBL3126522,Ki,39.19,nM
CHEMBL2487,CHEMBL3126521,Ki,432.03,nM
CHEMBL2487,CHEMBL3126520,Ki,73.46,nM
CHEMBL2487,CHEMBL3126519,Ki,54.22,nM
CHEMBL2487,CHEMBL3126518,Ki,25.54,nM
CHEMBL2487,CHEMBL3126517,Ki,143.81,nM
CHEMBL2487,CHEMBL3126516,Ki,63.57,nM
CHEMBL2487,CHEMBL3126515,Ki,107.6,nM
CHEMBL2487,CHEMBL3126514,Ki,9.1,nM
CHEMBL2487,CHEMBL3126513,Ki,103.62,nM
CHEMBL2487,CHEMBL3126512,Ki,103.35,nM
CHEMBL2487,CHEMBL3126511,Ki,9.98,nM
CHEMBL2487,CHEMBL78012,Ki,3.05,nM
CHEMBL2487,CHEMBL609015,Ki,3.91,nM
CHEMBL2487,CHEMBL3134121,Ki,13.6,nM
CHEMBL2487,CHEMBL3134120,Ki,24.8,nM
CHEMBL2487,CHEMBL3235503,IC50,24200.0,nM
CHEMBL2487,CHEMBL3233649,Ki,,
CHEMBL2487,CHEMBL3233650,Ki,,
CHEMBL2487,CHEMBL3233651,Ki,,
CHEMBL2487,CHEMBL3233652,Ki,,
CHEMBL2487,CHEMBL3233653,Ki,,
CHEMBL2487,CHEMBL3233654,Ki,,
CHEMBL2487,CHEMBL3233655,Ki,,
CHEMBL2487,CHEMBL3233656,Ki,,
CHEMBL2487,CHEMBL3233661,Ki,,
CHEMBL2487,CHEMBL3233662,Ki,,
CHEMBL2487,CHEMBL2181036,Ki,24.2,nM
CHEMBL2487,CHEMBL3233657,Ki,244.0,nM
CHEMBL2487,CHEMBL3233658,Ki,39.3,nM
CHEMBL2487,CHEMBL3233659,Ki,56.4,nM
CHEMBL2487,CHEMBL3233660,Ki,84.48,nM
CHEMBL2487,CHEMBL3286981,IC50,93.0,nM
CHEMBL2487,CHEMBL3286982,IC50,7.0,nM
CHEMBL2487,CHEMBL3286983,IC50,32.0,nM
CHEMBL2487,CHEMBL3286984,IC50,18.0,nM
CHEMBL2487,CHEMBL3286985,IC50,18.0,nM
CHEMBL2487,CHEMBL3286986,IC50,10000.0,nM
CHEMBL2487,CHEMBL3286987,IC50,32.0,nM
CHEMBL2487,CHEMBL3286988,IC50,6.0,nM
CHEMBL2487,CHEMBL3286989,IC50,123.0,nM
CHEMBL2487,CHEMBL3286990,IC50,10000.0,nM
CHEMBL2487,CHEMBL191083,IC50,550.0,nM
CHEMBL2487,CHEMBL3330737,IC50,410.0,nM
CHEMBL2487,CHEMBL3330738,IC50,10000.0,nM
CHEMBL2487,CHEMBL3330739,IC50,7100.0,nM
CHEMBL2487,CHEMBL3330740,IC50,1500.0,nM
CHEMBL2487,CHEMBL3330741,IC50,10000.0,nM
CHEMBL2487,CHEMBL3330742,IC50,10000.0,nM
CHEMBL2487,CHEMBL3330743,IC50,10000.0,nM
CHEMBL2487,CHEMBL3330744,IC50,10000.0,nM
CHEMBL2487,CHEMBL3330745,IC50,10000.0,nM
CHEMBL2487,CHEMBL3330746,IC50,10000.0,nM
CHEMBL2487,CHEMBL3330747,IC50,10000.0,nM
CHEMBL2487,CHEMBL3330748,IC50,10000.0,nM
CHEMBL2487,CHEMBL3330749,IC50,10000.0,nM
CHEMBL2487,CHEMBL3330750,IC50,1000.0,nM
CHEMBL2487,CHEMBL3330751,IC50,380.0,nM
CHEMBL2487,CHEMBL3330752,IC50,10000.0,nM
CHEMBL2487,CHEMBL3330753,IC50,550.0,nM
CHEMBL2487,CHEMBL3330754,IC50,10000.0,nM
CHEMBL2487,CHEMBL3330735,IC50,3000.0,nM
CHEMBL2487,CHEMBL3330736,IC50,3000.0,nM
CHEMBL2487,CHEMBL164,IC50,3000.0,nM
CHEMBL2487,CHEMBL253570,IC50,3000.0,nM
CHEMBL2487,CHEMBL3326698,IC50,100000.0,nM
CHEMBL2487,CHEMBL3326704,IC50,100000.0,nM
CHEMBL2487,CHEMBL3326707,IC50,5000.0,nM
CHEMBL2487,CHEMBL3326709,IC50,24200.0,nM
CHEMBL2487,CHEMBL3327246,IC50,13400.0,nM
CHEMBL2487,CHEMBL3327247,IC50,6100.0,nM
CHEMBL2487,CHEMBL140,IC50,11000.0,nM
CHEMBL2487,CHEMBL297453,IC50,4600.0,nM
CHEMBL2487,CHEMBL3298066,IC50,2700.0,nM
CHEMBL2487,CHEMBL151,IC50,6400.0,nM
CHEMBL2487,CHEMBL3297746,IC50,5400.0,nM
CHEMBL2487,CHEMBL297453,IC50,3000.0,nM
CHEMBL2487,CHEMBL3314344,Kd,0.56,nM
CHEMBL2487,CHEMBL3314322,Ki,24.3,nM
CHEMBL2487,CHEMBL3314323,Ki,130.6,nM
CHEMBL2487,CHEMBL3314324,Ki,5164.8,nM
CHEMBL2487,CHEMBL3314325,Ki,113.4,nM
CHEMBL2487,CHEMBL3314326,Ki,385.6,nM
CHEMBL2487,CHEMBL3314327,Ki,2831.2,nM
CHEMBL2487,CHEMBL3314328,Ki,107.1,nM
CHEMBL2487,CHEMBL3314329,Ki,18.8,nM
CHEMBL2487,CHEMBL3314330,Ki,12.0,nM
CHEMBL2487,CHEMBL3314331,Ki,21.9,nM
CHEMBL2487,CHEMBL3314332,Ki,79.4,nM
CHEMBL2487,CHEMBL3314333,Ki,117.6,nM
CHEMBL2487,CHEMBL3314334,Ki,409.2,nM
CHEMBL2487,CHEMBL3314335,Ki,1534.7,nM
CHEMBL2487,CHEMBL3314336,Ki,1028.0,nM
CHEMBL2487,CHEMBL3314337,Ki,48.2,nM
CHEMBL2487,CHEMBL3314338,Ki,593.6,nM
CHEMBL2487,CHEMBL3314339,Ki,20662.0,nM
CHEMBL2487,CHEMBL3314340,Ki,17.6,nM
CHEMBL2487,CHEMBL3314341,Ki,894.2,nM
CHEMBL2487,CHEMBL3314342,Ki,49.4,nM
CHEMBL2487,CHEMBL3314343,Ki,530.2,nM
CHEMBL2487,CHEMBL78012,Ki,32.2,nM
CHEMBL2487,CHEMBL93124,Ki,38.8,nM
CHEMBL2487,CHEMBL3314322,Ki,24.55,nM
CHEMBL2487,CHEMBL3314323,Ki,131.83,nM
CHEMBL2487,CHEMBL3314324,Ki,5128.61,nM
CHEMBL2487,CHEMBL3314325,Ki,112.2,nM
CHEMBL2487,CHEMBL3314326,Ki,389.05,nM
CHEMBL2487,CHEMBL3314327,Ki,2818.38,nM
CHEMBL2487,CHEMBL3314328,Ki,107.15,nM
